period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,12:58,07:02,left,shot-on-goal,455,2,REG,-65.0,-21.0,O,snap,8478470.0,17.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1978,CGY,0.0,8481028.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8478397.0,8477346.0,8480008.0,8481028.0,8475172.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Rasmus Andersson,MacKenzie Weegar,Adam Ruzicka,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,65.0,21.0
2,13:00,07:00,left,stoppage,457,2,REG,,,,,,17.0,17.0,goalie-stopped-after-sog,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1980,,,,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8478397.0,8482074.0,8477346.0,8481028.0,8475172.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Rasmus Andersson,Connor Zary,MacKenzie Weegar,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,13:00,07:00,left,faceoff,460,2,REG,-69.0,-22.0,O,,,17.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1980,CGY,0.0,8475172.0,8477497.0,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8478397.0,8482074.0,8477346.0,8481028.0,8475172.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Rasmus Andersson,Connor Zary,MacKenzie Weegar,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,22.0
2,13:07,06:53,left,goal,461,2,REG,-82.0,-3.0,O,wrist,8478470.0,17.0,17.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1987,CGY,0.0,8482074.0,8478397.0,8481028.0,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8478397.0,8482074.0,8477346.0,8481028.0,8475172.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Rasmus Andersson,Connor Zary,MacKenzie Weegar,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,82.0,3.0
2,13:07,06:53,left,faceoff,462,2,REG,0.0,0.0,N,,,17.0,17.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1987,MTL,1.0,8477497.0,8482074.0,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8478397.0,8482074.0,8477346.0,8481028.0,8475172.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Rasmus Andersson,Connor Zary,MacKenzie Weegar,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,0.0,0.0
2,13:15,06:45,left,missed-shot,463,2,REG,5.0,39.0,N,wrist,8474593.0,17.0,17.0,wide-left,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1995,MTL,1.0,8476871.0,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8478397.0,8482074.0,8477346.0,8481028.0,8475172.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Rasmus Andersson,Connor Zary,MacKenzie Weegar,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,5.0,39.0
2,13:19,06:41,left,stoppage,464,2,REG,,,,,,17.0,17.0,puck-frozen,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1999,,,,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,13:19,06:41,left,faceoff,466,2,REG,69.0,22.0,O,,,17.0,17.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1999,MTL,1.0,8477497.0,8474150.0,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,22.0
2,13:20,06:40,left,missed-shot,467,2,REG,44.0,22.0,O,slap,8474593.0,17.0,17.0,above-crossbar,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2000,MTL,1.0,8482964.0,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,44.0,22.0
2,13:28,06:32,left,shot-on-goal,468,2,REG,82.0,-21.0,O,slap,8474593.0,17.0,18.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2008,MTL,1.0,8480184.0,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,82.0,-21.0
2,13:33,06:27,left,takeaway,469,2,REG,49.0,25.0,D,,,17.0,18.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2013,CGY,0.0,8474150.0,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-49.0,-25.0
2,13:37,06:23,left,shot-on-goal,470,2,REG,89.0,-3.0,O,wrap-around,8474593.0,17.0,19.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2017,MTL,1.0,8477497.0,,,5,5,5v5,8475848.0,8480184.0,8476871.0,8482964.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Brendan Gallagher,Gustav Lindström,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,89.0,-3.0
2,13:38,06:22,left,stoppage,471,2,REG,,,,,,17.0,19.0,goalie-stopped-after-sog,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2018,,,,,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,13:38,06:22,left,faceoff,473,2,REG,69.0,-22.0,O,,,17.0,19.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2018,MTL,1.0,8477989.0,8474150.0,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,-22.0
2,13:58,06:02,left,hit,474,2,REG,7.0,-40.0,N,,,17.0,19.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2038,CGY,0.0,8476399.0,8482111.0,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-7.0,40.0
2,14:21,05:39,left,shot-on-goal,475,2,REG,79.0,-4.0,O,snap,8474593.0,17.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2061,MTL,1.0,8481540.0,,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,79.0,-4.0
2,14:21,05:39,left,giveaway,476,2,REG,66.0,-33.0,D,,,17.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2061,CGY,0.0,8477507.0,,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-66.0,33.0
2,14:25,05:35,left,hit,477,2,REG,37.0,40.0,O,,,17.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2065,MTL,1.0,8483515.0,8476399.0,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,37.0,40.0
2,14:46,05:14,left,missed-shot,487,2,REG,29.0,35.0,O,wrist,8474593.0,17.0,20.0,above-crossbar,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2086,MTL,1.0,8478133.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8475690.0,8477496.0,8478396.0,8480008.0,8478233.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Chris Tanev,Elias Lindholm,Noah Hanifin,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,29.0,35.0
2,15:06,04:54,left,giveaway,489,2,REG,-87.0,-20.0,D,,,17.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2106,MTL,1.0,8482087.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-87.0,-20.0
2,15:08,04:52,left,missed-shot,490,2,REG,-78.0,3.0,O,tip-in,8478470.0,17.0,20.0,wide-right,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2108,CGY,0.0,8478233.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,78.0,-3.0
2,15:44,04:16,left,shot-on-goal,496,2,REG,-37.0,-36.0,O,snap,8478470.0,18.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2144,CGY,0.0,8478421.0,,,5,5,5v5,8480018.0,8476981.0,8482087.0,8480192.0,8481093.0,,8478397.0,8481068.0,8478421.0,8479346.0,8477346.0,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,MacKenzie Weegar,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,37.0,36.0
2,15:46,04:14,left,stoppage,497,2,REG,,,,,,18.0,20.0,goalie-stopped-after-sog,tv-timeout,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2146,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,15:46,04:14,left,faceoff,500,2,REG,-69.0,-22.0,D,,,18.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2146,MTL,1.0,8480018.0,8475172.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-69.0,-22.0
2,15:52,04:08,left,stoppage,501,2,REG,,,,,,18.0,20.0,icing,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2152,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,15:52,04:08,left,faceoff,502,2,REG,-69.0,-22.0,D,,,18.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2152,MTL,1.0,8480018.0,8475172.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-69.0,-22.0
2,16:05,03:55,left,stoppage,503,2,REG,,,,,,18.0,20.0,icing,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2165,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,16:05,03:55,left,faceoff,504,2,REG,69.0,-22.0,O,,,18.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2165,MTL,1.0,8480018.0,8475172.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,-22.0
2,16:10,03:50,left,giveaway,505,2,REG,35.0,-23.0,O,,,18.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2170,MTL,1.0,8480192.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,35.0,-23.0
2,16:12,03:48,left,shot-on-goal,506,2,REG,-53.0,-17.0,O,wrist,8478470.0,19.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2172,CGY,0.0,8481028.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,53.0,17.0
2,16:14,03:46,left,stoppage,507,2,REG,,,,,,19.0,20.0,goalie-stopped-after-sog,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2174,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,16:14,03:46,left,faceoff,510,2,REG,-69.0,-22.0,O,,,19.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2174,CGY,0.0,8474150.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,22.0
2,16:18,03:42,left,missed-shot,511,2,REG,-54.0,35.0,O,wrist,8478470.0,19.0,20.0,wide-left,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2178,CGY,0.0,8475690.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,54.0,-35.0
2,16:33,03:27,left,giveaway,512,2,REG,-33.0,-40.0,D,,,19.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2193,MTL,1.0,8475848.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-33.0,-40.0
2,16:36,03:24,left,delayed-penalty,513,2,REG,,,,,,19.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2196,CGY,0.0,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,16:38,03:22,left,penalty,514,2,REG,-93.0,-27.0,O,,,19.0,20.0,,,MIN,tripping,2.0,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2198,CGY,0.0,8476456.0,8482111.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475690.0,8474150.0,8477507.0,8477496.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Chris Tanev,Mikael Backlund,Nikita Zadorov,Elias Lindholm,,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,93.0,27.0
2,16:38,03:22,left,faceoff,518,2,REG,69.0,22.0,O,,,19.0,20.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2198,MTL,1.0,8477497.0,8477496.0,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475690.0,8474150.0,8477507.0,8477496.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Chris Tanev,Mikael Backlund,Nikita Zadorov,Elias Lindholm,,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,22.0
2,16:52,03:08,left,shot-on-goal,519,2,REG,44.0,11.0,O,slap,8474593.0,19.0,21.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2212,MTL,1.0,8476875.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475690.0,8474150.0,8477507.0,8477496.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Chris Tanev,Mikael Backlund,Nikita Zadorov,Elias Lindholm,,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,44.0,11.0
2,17:01,02:59,left,missed-shot,520,2,REG,61.0,-10.0,O,slap,8474593.0,19.0,21.0,short,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2221,MTL,1.0,8476981.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475690.0,8474150.0,8477507.0,8477496.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Chris Tanev,Mikael Backlund,Nikita Zadorov,Elias Lindholm,,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,61.0,-10.0
2,17:03,02:57,left,shot-on-goal,521,2,REG,66.0,20.0,O,wrist,8474593.0,19.0,22.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2223,MTL,1.0,8481540.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475690.0,8474150.0,8477507.0,8477496.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Chris Tanev,Mikael Backlund,Nikita Zadorov,Elias Lindholm,,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,66.0,20.0
2,17:04,02:56,left,shot-on-goal,522,2,REG,83.0,1.0,O,snap,8474593.0,19.0,23.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2224,MTL,1.0,8477497.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475690.0,8474150.0,8477507.0,8477496.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Chris Tanev,Mikael Backlund,Nikita Zadorov,Elias Lindholm,,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,83.0,1.0
2,17:31,02:29,left,giveaway,523,2,REG,38.0,35.0,D,,,19.0,23.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2251,CGY,0.0,8475690.0,,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475690.0,8474150.0,8477507.0,8477496.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Chris Tanev,Mikael Backlund,Nikita Zadorov,Elias Lindholm,,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-38.0,-35.0
2,17:43,02:17,left,missed-shot,524,2,REG,48.0,6.0,O,wrist,8474593.0,19.0,23.0,wide-left,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2263,MTL,1.0,8480018.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475690.0,8474150.0,8477507.0,8477496.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Chris Tanev,Mikael Backlund,Nikita Zadorov,Elias Lindholm,,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,48.0,6.0
2,17:44,02:16,left,shot-on-goal,525,2,REG,85.0,16.0,O,wrist,8474593.0,19.0,24.0,,,,,,2.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,2264,MTL,1.0,8481540.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475690.0,8474150.0,8477507.0,8477496.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Chris Tanev,Mikael Backlund,Nikita Zadorov,Elias Lindholm,,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,85.0,16.0
