period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,12:47,07:13,right,stoppage,167,1,REG,,,,,,2.0,5.0,goalie-stopped-after-sog,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,767,,,,,,,5,4,5v4,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480192.0,8476469.0,8478133.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,12:47,07:13,right,penalty,168,1,REG,-83.0,0.0,D,,,2.0,5.0,,,MIN,roughing,2.0,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,767,183.0,MTL,0.0,8475233.0,8482079.0,,5,4,4v5,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480192.0,8476469.0,8478133.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,12:47,07:13,right,stoppage,170,1,REG,,,,,,2.0,5.0,tv-timeout,tv-timeout,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,767,,,,,,,5,4,5v4,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480192.0,8476469.0,8478133.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,12:47,07:13,right,faceoff,173,1,REG,-69.0,-22.0,O,,,2.0,5.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,767,169.0,MIN,1.0,8478493.0,8478133.0,,5,4,5v4,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480192.0,8476469.0,8478133.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,12:52,07:08,right,blocked-shot,174,1,REG,-51.0,-17.0,D,,,2.0,5.0,,,,,,0.0,0.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,772,151.0,MTL,0.0,8478864.0,8476875.0,,5,4,4v5,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480192.0,8476469.0,8478133.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,13:19,06:41,right,goal,175,1,REG,-79.0,13.0,O,snap,8478470.0,2.0,5.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,799,179.0,MIN,1.0,8481557.0,8478864.0,8482079.0,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,13:19,06:41,right,faceoff,179,1,REG,0.0,0.0,N,,,2.0,5.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,799,100.0,MTL,0.0,8480018.0,8477919.0,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,13:38,06:22,right,giveaway,180,1,REG,99.0,1.0,D,,,2.0,5.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,818,1.0,MIN,1.0,8479406.0,,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,13:46,06:14,right,hit,181,1,REG,98.0,-10.0,D,,,2.0,5.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,826,2.0,MIN,1.0,8482122.0,8483515.0,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,13:53,06:07,right,giveaway,182,1,REG,57.0,37.0,D,,,2.0,5.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,833,43.0,MIN,1.0,8474034.0,,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,13:54,06:06,right,shot-on-goal,183,1,REG,57.0,11.0,O,wrist,8479406.0,3.0,5.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,834,43.0,MTL,0.0,8480018.0,,,5,5,5v5,8478136.0,8482122.0,8474034.0,8477919.0,8475149.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Pat Maroon,Frederick Gaudreau,Marcus Johansson,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,14:02,05:58,right,stoppage,184,1,REG,,,,,,3.0,5.0,offside,tv-timeout,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,842,,,,,,,5,5,5v5,8475220.0,8482079.0,8474567.0,8471274.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Marcus Foligno,Marco Rossi,Zach Bogosian,Alex Goligoski,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,14:02,05:58,right,faceoff,187,1,REG,20.0,22.0,N,,,3.0,5.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,842,80.0,MTL,0.0,8477497.0,8482079.0,,5,5,5v5,8475220.0,8482079.0,8474567.0,8471274.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Marcus Foligno,Marco Rossi,Zach Bogosian,Alex Goligoski,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,14:13,05:47,right,hit,188,1,REG,97.0,1.0,O,,,3.0,5.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,853,3.0,MTL,0.0,8476981.0,8471274.0,,5,5,5v5,8475220.0,8482079.0,8474567.0,8471274.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Marcus Foligno,Marco Rossi,Zach Bogosian,Alex Goligoski,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,14:31,05:29,right,shot-on-goal,189,1,REG,-74.0,-4.0,O,deflected,8478470.0,3.0,6.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,871,174.0,MIN,1.0,8478864.0,,,5,5,5v5,8475220.0,8482079.0,8474567.0,8471274.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Marcus Foligno,Marco Rossi,Zach Bogosian,Alex Goligoski,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,14:49,05:11,right,giveaway,190,1,REG,-61.0,-31.0,D,,,3.0,6.0,,,,,,0.0,1.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,889,161.0,MTL,0.0,8475233.0,,,5,5,5v5,8475220.0,8482079.0,8474567.0,8471274.0,8478864.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Marcus Foligno,Marco Rossi,Zach Bogosian,Alex Goligoski,Kirill Kaprizov,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,14:54,05:06,right,faceoff,199,1,REG,0.0,0.0,N,,,3.0,6.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,894,100.0,MTL,0.0,8477989.0,8478493.0,,5,4,4v5,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480018.0,8477989.0,8475233.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,14:54,05:06,right,penalty,195,1,REG,0.0,-41.0,N,,,3.0,6.0,,,BEN,delaying-game-unsuccessful-challenge,2.0,0.0,2.0,8475848.0,2023020506,20232024,2023-12-21,2,Xcel Energy Center,894,100.0,MTL,0.0,,,,5,4,4v5,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480018.0,8477989.0,8475233.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,14:54,05:06,right,goal,192,1,REG,-64.0,-17.0,O,wrist,8478470.0,3.0,6.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,894,164.0,MIN,1.0,8482079.0,8474567.0,8475220.0,5,4,5v4,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480018.0,8477989.0,8475233.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,14:54,05:06,right,stoppage,193,1,REG,,,,,,3.0,6.0,chlg-vis-off-side,chlg-vis-off-side,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,894,,,,,,,5,4,5v4,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480018.0,8477989.0,8475233.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,15:31,04:29,right,shot-on-goal,200,1,REG,-50.0,-6.0,O,snap,8478470.0,3.0,7.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,931,150.0,MIN,1.0,8482079.0,,,5,4,5v4,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480018.0,8477989.0,8475233.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,15:35,04:25,right,giveaway,201,1,REG,-85.0,-18.0,D,,,3.0,7.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,935,185.0,MTL,0.0,8475233.0,,,5,4,4v5,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480018.0,8477989.0,8475233.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,15:41,04:19,right,blocked-shot,202,1,REG,-51.0,4.0,D,,,3.0,7.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,941,151.0,MTL,0.0,8482122.0,8480018.0,,5,4,4v5,8482122.0,8481557.0,8478493.0,8482079.0,8478864.0,8476875.0,8480018.0,8477989.0,8475233.0,,Brock Faber,Matt Boldy,Joel Eriksson Ek,Marco Rossi,Kirill Kaprizov,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,16:07,03:53,right,hit,211,1,REG,-97.0,-12.0,D,,,3.0,7.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,967,197.0,MTL,0.0,8482087.0,8475149.0,,5,4,4v5,8475220.0,8474034.0,8471274.0,8477919.0,8475149.0,8482087.0,8480192.0,8476469.0,8478133.0,,Marcus Foligno,Pat Maroon,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,16:18,03:42,right,shot-on-goal,212,1,REG,-83.0,11.0,O,wrist,8478470.0,3.0,8.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,978,183.0,MIN,1.0,8475220.0,,,5,4,5v4,8475220.0,8474034.0,8471274.0,8477919.0,8475149.0,8482087.0,8480192.0,8476469.0,8478133.0,,Marcus Foligno,Pat Maroon,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,16:53,03:07,right,shot-on-goal,215,1,REG,-48.0,-4.0,O,wrist,8478470.0,3.0,9.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1013,148.0,MIN,1.0,8475149.0,,,5,4,5v4,8475220.0,8474034.0,8471274.0,8477919.0,8475149.0,8478477.0,8480192.0,8475233.0,8478133.0,,Marcus Foligno,Pat Maroon,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Mitchell Stephens,Johnathan Kovacevic,David Savard,Jake Evans,,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,16:56,03:04,right,missed-shot,217,1,REG,-87.0,9.0,O,wrist,8478470.0,3.0,9.0,above-crossbar,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1016,187.0,MIN,1.0,8477919.0,,,5,5,5v5,8475220.0,8474034.0,8471274.0,8477919.0,8475149.0,8475848.0,8478477.0,8480192.0,8475233.0,8478133.0,Marcus Foligno,Pat Maroon,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Brendan Gallagher,Mitchell Stephens,Johnathan Kovacevic,David Savard,Jake Evans,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,17:05,02:55,right,giveaway,219,1,REG,-67.0,-36.0,O,,,3.0,9.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1025,167.0,MIN,1.0,8477919.0,,,5,5,5v5,8475220.0,8474034.0,8471274.0,8477919.0,8475149.0,8475848.0,8478477.0,8480192.0,8475233.0,8477497.0,Marcus Foligno,Pat Maroon,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Brendan Gallagher,Mitchell Stephens,Johnathan Kovacevic,David Savard,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,17:46,02:14,right,hit,229,1,REG,-91.0,30.0,O,,,3.0,9.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1066,191.0,MIN,1.0,8479968.0,8481593.0,,5,5,5v5,8478136.0,8482122.0,8479968.0,8479520.0,8480980.0,8476981.0,8481540.0,8481593.0,8482111.0,8477497.0,Jake Middleton,Brock Faber,Vinni Lettieri,Brandon Duhaime,Connor Dewar,Josh Anderson,Cole Caufield,Jayden Struble,Justin Barron,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,17:58,02:02,right,takeaway,231,1,REG,56.0,-2.0,D,,,3.0,9.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1078,44.0,MIN,1.0,8482122.0,,,5,5,5v5,8478136.0,8482122.0,8479968.0,8479520.0,8480980.0,8476981.0,8481540.0,8481593.0,8475233.0,8477497.0,Jake Middleton,Brock Faber,Vinni Lettieri,Brandon Duhaime,Connor Dewar,Josh Anderson,Cole Caufield,Jayden Struble,David Savard,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,18:18,01:42,right,giveaway,238,1,REG,-2.0,-25.0,N,,,3.0,9.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1098,102.0,MTL,0.0,8481540.0,,,5,5,5v5,8475750.0,8477541.0,8481557.0,8478493.0,8478864.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Jon Merrill,Dakota Mermis,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,18:35,01:25,right,shot-on-goal,239,1,REG,-42.0,-23.0,O,wrist,8478470.0,3.0,10.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1115,142.0,MIN,1.0,8478493.0,,,5,5,5v5,8475750.0,8477541.0,8481557.0,8478493.0,8478864.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Jon Merrill,Dakota Mermis,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,18:37,01:23,right,stoppage,240,1,REG,,,,,,3.0,10.0,goalie-stopped-after-sog,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1117,,,,,,,5,5,5v5,8475750.0,8477541.0,8475220.0,8482079.0,8478864.0,8476875.0,8478477.0,8482476.0,8481058.0,8475233.0,Jon Merrill,Dakota Mermis,Marcus Foligno,Marco Rossi,Kirill Kaprizov,Mike Matheson,Mitchell Stephens,Emil Heineman,Jesse Ylönen,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,18:37,01:23,right,faceoff,243,1,REG,-69.0,-22.0,D,,,3.0,10.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1117,169.0,MTL,0.0,8478477.0,8475220.0,,5,5,5v5,8475750.0,8477541.0,8475220.0,8482079.0,8478864.0,8476875.0,8478477.0,8482476.0,8481058.0,8475233.0,Jon Merrill,Dakota Mermis,Marcus Foligno,Marco Rossi,Kirill Kaprizov,Mike Matheson,Mitchell Stephens,Emil Heineman,Jesse Ylönen,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,19:32,00:28,right,shot-on-goal,253,1,REG,-42.0,-32.0,O,slap,8478470.0,3.0,11.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1172,142.0,MIN,1.0,8474567.0,,,5,5,5v5,8474034.0,8474567.0,8471274.0,8477919.0,8475149.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Pat Maroon,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,19:34,00:26,right,stoppage,254,1,REG,,,,,,3.0,11.0,goalie-stopped-after-sog,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1174,,,,,,,5,5,5v5,8474034.0,8474567.0,8471274.0,8477919.0,8475149.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Pat Maroon,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,19:34,00:26,right,faceoff,255,1,REG,-69.0,-22.0,O,,,3.0,11.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1174,169.0,MIN,1.0,8477919.0,8478133.0,,5,5,5v5,8474034.0,8474567.0,8471274.0,8477919.0,8475149.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Pat Maroon,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
1,20:00,00:00,right,period-end,256,1,REG,,,,,,3.0,11.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1200,,,,,,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
2,00:00,20:00,left,period-start,262,2,REG,,,,,,3.0,11.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1200,,,,,,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
2,00:00,20:00,left,faceoff,264,2,REG,0.0,0.0,N,,,3.0,11.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1200,0.0,MIN,1.0,8478493.0,8480018.0,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
2,00:07,19:53,left,stoppage,265,2,REG,,,,,,3.0,11.0,puck-in-penalty-benches,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1207,,,,,,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
2,00:07,19:53,left,faceoff,266,2,REG,20.0,-22.0,N,,,3.0,11.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1207,20.0,MTL,0.0,8480018.0,8481557.0,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
2,00:16,19:44,left,shot-on-goal,267,2,REG,-33.0,-22.0,O,wrist,8479406.0,4.0,11.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1216,-33.0,MTL,0.0,8482087.0,,,5,5,5v5,8478136.0,8482122.0,8481557.0,8478493.0,8478864.0,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,Jake Middleton,Brock Faber,Matt Boldy,Joel Eriksson Ek,Kirill Kaprizov,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
2,01:40,18:20,left,blocked-shot,278,2,REG,76.0,2.0,O,,,4.0,11.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1300,76.0,MIN,1.0,8474034.0,8471274.0,,5,5,5v5,8474034.0,8474567.0,8471274.0,8477919.0,8475149.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Pat Maroon,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
2,01:51,18:09,left,blocked-shot,279,2,REG,41.0,-12.0,D,,,4.0,11.0,,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1311,41.0,MTL,0.0,8474034.0,8475848.0,,5,5,5v5,8474034.0,8474567.0,8471274.0,8477919.0,8475149.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Pat Maroon,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
2,01:52,18:08,left,missed-shot,280,2,REG,72.0,1.0,O,tip-in,8478470.0,4.0,11.0,wide-left,,,,,0.0,2.0,,2023020506,20232024,2023-12-21,2,Xcel Energy Center,1312,72.0,MIN,1.0,8475149.0,,,5,5,5v5,8474034.0,8474567.0,8471274.0,8477919.0,8475149.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Pat Maroon,Zach Bogosian,Alex Goligoski,Frederick Gaudreau,Marcus Johansson,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8479406.0,8478470.0,Filip Gustavsson,Sam Montembeault
