period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,15:41,04:19,left,shot-on-goal,467,2,REG,81.0,-1.0,O,,tip-in,8473575.0,15.0,30.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2141,81.0,MTL,1.0,8476981.0,,,5,4,5v4,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,8480865.0,8473504.0,8480222.0,8475231.0,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,Noah Dobson,Cal Clutterbuck,Sebastian Aho,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,16:22,03:38,left,blocked-shot,478,2,REG,74.0,6.0,D,,,,15.0,30.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2182,74.0,NYI,0.0,8479543.0,8475754.0,,5,5,5v5,8478477.0,8482087.0,8476469.0,8479543.0,8475233.0,,8481541.0,8478115.0,8475151.0,8475754.0,8474145.0,,Mitchell Stephens,Kaiden Guhle,Joel Armia,Michael Pezzetta,David Savard,,Samuel Bolduc,Pierre Engvall,Kyle Palmieri,Brock Nelson,Robert Bortuzzo,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,16:47,03:13,left,shot-on-goal,486,2,REG,63.0,-29.0,O,,wrist,8473575.0,15.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2207,63.0,MTL,1.0,8480018.0,,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8475233.0,,8476422.0,8478445.0,8477500.0,8480222.0,8475314.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,David Savard,,Mike Reilly,Mathew Barzal,Bo Horvat,Sebastian Aho,Anders Lee,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,16:50,03:10,left,stoppage,487,2,REG,,,,goalie-stopped-after-sog,,,15.0,31.0,tv-timeout,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2210,,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8476422.0,8478445.0,8477500.0,8480222.0,8475314.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Mike Reilly,Mathew Barzal,Bo Horvat,Sebastian Aho,Anders Lee,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,16:50,03:10,left,faceoff,489,2,REG,69.0,-22.0,O,,,,15.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2210,69.0,MTL,1.0,8480018.0,8477500.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8476422.0,8478445.0,8477500.0,8480222.0,8475314.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Mike Reilly,Mathew Barzal,Bo Horvat,Sebastian Aho,Anders Lee,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:03,02:57,left,hit,490,2,REG,70.0,-41.0,O,,,,15.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2223,70.0,MTL,1.0,8483515.0,8476422.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8476422.0,8478445.0,8477500.0,8480222.0,8475314.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Mike Reilly,Mathew Barzal,Bo Horvat,Sebastian Aho,Anders Lee,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:05,02:55,left,stoppage,491,2,REG,,,,icing,,,15.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2225,,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8476422.0,8478445.0,8477500.0,8480222.0,8475314.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Mike Reilly,Mathew Barzal,Bo Horvat,Sebastian Aho,Anders Lee,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:05,02:55,left,faceoff,492,2,REG,69.0,-22.0,O,,,,15.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2225,69.0,MTL,1.0,8480018.0,8477500.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8476422.0,8478445.0,8477500.0,8480222.0,8475314.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Mike Reilly,Mathew Barzal,Bo Horvat,Sebastian Aho,Anders Lee,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:26,02:34,left,blocked-shot,494,2,REG,-74.0,4.0,D,,,,15.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2246,-74.0,MTL,1.0,8480865.0,8475233.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8480222.0,8475314.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Sebastian Aho,Anders Lee,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:28,02:32,left,shot-on-goal,495,2,REG,-84.0,3.0,O,,backhand,8478470.0,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2248,-84.0,NYI,0.0,8475314.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8480222.0,8475314.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Sebastian Aho,Anders Lee,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:31,02:29,left,stoppage,496,2,REG,,,,goalie-stopped-after-sog,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2251,,,,,,,5,5,5v5,8476981.0,8480192.0,8481593.0,8478133.0,8477497.0,,8480865.0,8481601.0,8479328.0,8480222.0,8476419.0,,Josh Anderson,Johnathan Kovacevic,Jayden Struble,Jake Evans,Sean Monahan,,Noah Dobson,Simon Holmstrom,Julien Gauthier,Sebastian Aho,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:31,02:29,left,faceoff,499,2,REG,-69.0,22.0,D,,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2251,-69.0,MTL,1.0,8477497.0,8476419.0,,5,5,5v5,8476981.0,8480192.0,8481593.0,8478133.0,8477497.0,,8480865.0,8481601.0,8479328.0,8480222.0,8476419.0,,Josh Anderson,Johnathan Kovacevic,Jayden Struble,Jake Evans,Sean Monahan,,Noah Dobson,Simon Holmstrom,Julien Gauthier,Sebastian Aho,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:50,02:10,left,stoppage,500,2,REG,,,,offside,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2270,,,,,,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8473504.0,8477392.0,8481014.0,8474145.0,8475231.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Cal Clutterbuck,Hudson Fasching,Alexander Romanov,Robert Bortuzzo,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:50,02:10,left,faceoff,503,2,REG,-20.0,22.0,N,,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2270,-20.0,MTL,1.0,8477989.0,8475231.0,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8473504.0,8477392.0,8481014.0,8474145.0,8475231.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Cal Clutterbuck,Hudson Fasching,Alexander Romanov,Robert Bortuzzo,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,17:58,02:02,left,hit,504,2,REG,-68.0,41.0,O,,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2278,-68.0,NYI,0.0,8475231.0,8476469.0,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8473504.0,8477392.0,8481014.0,8474145.0,8475231.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Cal Clutterbuck,Hudson Fasching,Alexander Romanov,Robert Bortuzzo,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,18:06,01:54,left,hit,505,2,REG,78.0,-38.0,D,,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2286,78.0,NYI,0.0,8481014.0,8477989.0,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8473504.0,8477392.0,8481014.0,8474145.0,8475231.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Cal Clutterbuck,Hudson Fasching,Alexander Romanov,Robert Bortuzzo,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,18:19,01:41,left,stoppage,506,2,REG,,,,offside,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2299,,,,,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,18:19,01:41,left,faceoff,509,2,REG,20.0,22.0,N,,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2299,20.0,NYI,0.0,8475754.0,8477497.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,18:42,01:18,left,blocked-shot,510,2,REG,-73.0,-8.0,D,,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2322,-73.0,MTL,1.0,8476422.0,8477497.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,18:52,01:08,left,blocked-shot,511,2,REG,65.0,5.0,D,,,,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2332,65.0,NYI,0.0,8476981.0,8480222.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,18:58,01:02,left,missed-shot,512,2,REG,29.0,-10.0,O,wide-right,slap,8473575.0,16.0,31.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2338,29.0,MTL,1.0,8482111.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,19:05,00:55,left,shot-on-goal,513,2,REG,83.0,-3.0,O,,backhand,8473575.0,16.0,32.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2345,83.0,MTL,1.0,8476981.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,19:06,00:54,left,goal,514,2,REG,85.0,-2.0,O,,backhand,8473575.0,16.0,32.0,,,,,0.0,3.0,2023020464,20232024,2023-12-16,2,Centre Bell,2346,85.0,MTL,1.0,8476981.0,8477497.0,8482111.0,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,19:06,00:54,left,faceoff,517,2,REG,0.0,0.0,N,,,,16.0,32.0,,,,,0.0,3.0,2023020464,20232024,2023-12-16,2,Centre Bell,2346,0.0,MTL,1.0,8480018.0,8477500.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,19:21,00:39,left,goal,518,2,REG,75.0,5.0,O,,wrist,8473575.0,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2361,75.0,MTL,1.0,8481540.0,8480018.0,8483515.0,5,5,5v5,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,19:21,00:39,left,faceoff,521,2,REG,0.0,0.0,N,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2361,0.0,NYI,0.0,8476419.0,8478477.0,,5,5,5v5,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,19:38,00:22,left,hit,522,2,REG,-52.0,-41.0,D,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2378,-52.0,MTL,1.0,8481058.0,8476419.0,,5,5,5v5,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,19:44,00:16,left,hit,523,2,REG,58.0,42.0,O,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2384,58.0,MTL,1.0,8479543.0,8481601.0,,5,5,5v5,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,19:58,00:02,left,blocked-shot,524,2,REG,78.0,-25.0,D,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2398,78.0,NYI,0.0,8479543.0,8476419.0,,5,5,5v5,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,20:00,00:00,left,period-end,525,2,REG,,,,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2400,,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:00,20:00,right,period-start,530,3,REG,,,,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2400,,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:00,20:00,right,faceoff,533,3,REG,0.0,0.0,N,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2400,100.0,NYI,0.0,8477500.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:03,19:57,right,hit,534,3,REG,-9.0,41.0,N,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2403,109.0,MTL,1.0,8483515.0,8481014.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:13,19:47,right,stoppage,535,3,REG,,,,icing,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2413,,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:13,19:47,right,faceoff,536,3,REG,69.0,-22.0,O,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2413,31.0,NYI,0.0,8477500.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:23,19:37,right,blocked-shot,537,3,REG,46.0,19.0,D,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2423,54.0,MTL,1.0,8481014.0,8483515.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:35,19:25,right,delayed-penalty,538,3,REG,,,,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2435,,NYI,0.0,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:36,19:24,right,missed-shot,539,3,REG,-69.0,3.0,O,wide-right,backhand,8473575.0,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2436,169.0,MTL,1.0,8481540.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:37,19:23,right,penalty,540,3,REG,-70.0,2.0,D,,,,16.0,32.0,,MIN,slashing,2.0,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2437,170.0,NYI,0.0,8475314.0,8481540.0,,5,4,4v5,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8481601.0,8481014.0,8474145.0,8476419.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Simon Holmstrom,Alexander Romanov,Robert Bortuzzo,Jean-Gabriel Pageau,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,00:37,19:23,right,faceoff,544,3,REG,-69.0,-22.0,D,,,,16.0,32.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2437,169.0,NYI,0.0,8476419.0,8477497.0,,5,4,4v5,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8481601.0,8481014.0,8474145.0,8476419.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Simon Holmstrom,Alexander Romanov,Robert Bortuzzo,Jean-Gabriel Pageau,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,01:35,18:25,right,shot-on-goal,550,3,REG,-65.0,3.0,O,,wrist,8473575.0,16.0,33.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2495,165.0,MTL,1.0,8477497.0,,,5,4,5v4,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8480865.0,8480222.0,8476419.0,8475231.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Noah Dobson,Sebastian Aho,Jean-Gabriel Pageau,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,01:40,18:20,right,giveaway,551,3,REG,-33.0,-33.0,D,,,,16.0,33.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2500,133.0,NYI,0.0,8476419.0,,,5,4,4v5,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8480865.0,8480222.0,8476419.0,8475231.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Noah Dobson,Sebastian Aho,Jean-Gabriel Pageau,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,01:48,18:12,right,shot-on-goal,554,3,REG,69.0,25.0,O,,wrist,8478470.0,17.0,33.0,,,,,0.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2508,31.0,NYI,0.0,8476419.0,,,5,4,4v5,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8480865.0,8481601.0,8481014.0,8476419.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Noah Dobson,Simon Holmstrom,Alexander Romanov,Jean-Gabriel Pageau,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,02:07,17:53,right,goal,558,3,REG,77.0,14.0,O,,wrist,8478470.0,17.0,33.0,,,,,1.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2527,23.0,NYI,0.0,8475754.0,8480865.0,,5,4,4v5,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,8473504.0,8481014.0,8475754.0,8474145.0,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,Cal Clutterbuck,Alexander Romanov,Brock Nelson,Robert Bortuzzo,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
3,02:07,17:53,right,faceoff,561,3,REG,0.0,0.0,N,,,,17.0,33.0,,,,,1.0,4.0,2023020464,20232024,2023-12-16,2,Centre Bell,2527,100.0,MTL,1.0,8477989.0,8475754.0,,5,4,5v4,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,8473504.0,8481014.0,8475754.0,8474145.0,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,Cal Clutterbuck,Alexander Romanov,Brock Nelson,Robert Bortuzzo,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
