period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,19:14,00:46,left,shot-on-goal,249,1,REG,66.0,6.0,O,wrist,8480051.0,9.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1154,SJS,1.0,8477846.0,,,5,5,5v5,8480834.0,8477407.0,8477846.0,8479983.0,8479379.0,8476981.0,8480184.0,8481593.0,8479543.0,8477497.0,Ty Emberson,Anthony Duclair,Ryan Carpenter,Mario Ferraro,Givani Smith,Josh Anderson,Gustav Lindström,Jayden Struble,Michael Pezzetta,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,66.0,6.0
1,19:24,00:36,left,blocked-shot,250,1,REG,49.0,-15.0,D,,,9.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1164,MTL,0.0,8479379.0,8479543.0,,5,5,5v5,8480834.0,8477407.0,8477846.0,8479983.0,8479379.0,8476981.0,8480184.0,8481593.0,8479543.0,8477497.0,Ty Emberson,Anthony Duclair,Ryan Carpenter,Mario Ferraro,Givani Smith,Josh Anderson,Gustav Lindström,Jayden Struble,Michael Pezzetta,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-49.0,15.0
1,19:27,00:33,left,hit,251,1,REG,71.0,39.0,D,,,9.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1167,MTL,0.0,8476981.0,8479983.0,,5,5,5v5,8480834.0,8477407.0,8477846.0,8479983.0,8479379.0,8476981.0,8480184.0,8481593.0,8479543.0,8477497.0,Ty Emberson,Anthony Duclair,Ryan Carpenter,Mario Ferraro,Givani Smith,Josh Anderson,Gustav Lindström,Jayden Struble,Michael Pezzetta,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-71.0,-39.0
1,19:54,00:06,left,blocked-shot,262,1,REG,71.0,0.0,O,,,9.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1194,SJS,1.0,8477335.0,8480188.0,,5,5,5v5,8477335.0,8480188.0,8476881.0,8482667.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Fabian Zetterlund,Tomas Hertl,William Eklund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,71.0,0.0
1,19:59,00:01,left,blocked-shot,263,1,REG,73.0,21.0,D,,,9.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1199,MTL,0.0,8476881.0,8482111.0,,5,5,5v5,8477335.0,8480188.0,8476881.0,8482667.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Fabian Zetterlund,Tomas Hertl,William Eklund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-73.0,-21.0
1,20:00,00:00,left,period-end,264,1,REG,,,,,,9.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1200,,,,,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,00:00,20:00,right,period-start,270,2,REG,,,,,,9.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1200,,,,,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,00:00,20:00,right,faceoff,272,2,REG,0.0,0.0,N,,,9.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1200,SJS,1.0,8475798.0,8477989.0,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-0.0,0.0
2,00:22,19:38,right,shot-on-goal,273,2,REG,91.0,15.0,O,wrist,8478406.0,10.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1222,MTL,0.0,8481540.0,,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,91.0,15.0
2,00:27,19:33,right,stoppage,274,2,REG,,,,,,10.0,12.0,offside,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1227,,,,,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,00:27,19:33,right,faceoff,277,2,REG,20.0,22.0,N,,,10.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1227,SJS,1.0,8476881.0,8481618.0,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-20.0,-22.0
2,00:51,19:09,right,blocked-shot,278,2,REG,-81.0,10.0,D,,,10.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1251,MTL,0.0,8476881.0,8482111.0,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-81.0,10.0
2,00:53,19:07,right,stoppage,279,2,REG,,,,,,10.0,12.0,puck-in-netting,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1253,,,,,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,00:53,19:07,right,faceoff,281,2,REG,-69.0,22.0,O,,,10.0,12.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1253,SJS,1.0,8476881.0,8477497.0,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,69.0,-22.0
2,01:05,18:55,right,shot-on-goal,282,2,REG,-30.0,30.0,O,slap,8480051.0,10.0,13.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1265,SJS,1.0,8480834.0,,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,30.0,-30.0
2,02:26,17:34,right,stoppage,293,2,REG,,,,,,10.0,13.0,icing,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1346,,,,,,5,5,5v5,8476988.0,8477846.0,8480884.0,8479379.0,8482667.0,8482087.0,8480184.0,8479543.0,8481058.0,8478133.0,Matt Benning,Ryan Carpenter,Calen Addison,Givani Smith,William Eklund,Kaiden Guhle,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,02:26,17:34,right,faceoff,294,2,REG,-69.0,22.0,D,,,10.0,13.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1346,MTL,0.0,8478133.0,8477846.0,,5,5,5v5,8476988.0,8477846.0,8480884.0,8479379.0,8482667.0,8482087.0,8480184.0,8479543.0,8481058.0,8478133.0,Matt Benning,Ryan Carpenter,Calen Addison,Givani Smith,William Eklund,Kaiden Guhle,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,22.0
2,02:31,17:29,right,stoppage,295,2,REG,,,,,,10.0,13.0,puck-in-benches,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1351,,,,,,5,5,5v5,8476988.0,8477846.0,8480884.0,8479379.0,8482667.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Ryan Carpenter,Calen Addison,Givani Smith,William Eklund,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,02:31,17:29,right,faceoff,297,2,REG,-69.0,22.0,O,,,10.0,13.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1351,SJS,1.0,8477846.0,8483515.0,,5,5,5v5,8476988.0,8477846.0,8480884.0,8479379.0,8482667.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Matt Benning,Ryan Carpenter,Calen Addison,Givani Smith,William Eklund,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,69.0,-22.0
2,03:27,16:33,right,stoppage,301,2,REG,,,,,,10.0,13.0,puck-frozen,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1407,,,,,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,03:27,16:33,right,faceoff,303,2,REG,69.0,-22.0,D,,,10.0,13.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1407,SJS,1.0,8475798.0,8480018.0,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,22.0
2,04:11,15:49,right,shot-on-goal,304,2,REG,86.0,11.0,O,wrist,8478406.0,11.0,13.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1451,MTL,0.0,8475848.0,,,5,5,5v5,8477335.0,8477407.0,8480188.0,8475798.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Anthony Duclair,Fabian Zetterlund,Mikael Granlund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,86.0,11.0
2,04:54,15:06,right,shot-on-goal,314,2,REG,-51.0,-34.0,O,wrist,8480051.0,11.0,14.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1494,SJS,1.0,8479983.0,,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,51.0,34.0
2,05:02,14:58,right,takeaway,315,2,REG,-55.0,-37.0,O,,,11.0,14.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1502,SJS,1.0,8476881.0,,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,55.0,37.0
2,05:06,14:54,right,goal,316,2,REG,-71.0,2.0,O,snap,8480051.0,11.0,14.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1506,SJS,1.0,8474884.0,8482667.0,8476881.0,5,5,5v5,8480834.0,8481477.0,8479439.0,8479316.0,8479983.0,8480192.0,8481593.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Nico Sturm,Jacob MacDonald,Luke Kunin,Mario Ferraro,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,71.0,-2.0
2,05:06,14:54,right,faceoff,319,2,REG,0.0,0.0,N,,,11.0,14.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1506,SJS,1.0,8481477.0,8478133.0,,5,5,5v5,8480834.0,8481477.0,8479439.0,8479316.0,8479983.0,8480192.0,8481593.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Nico Sturm,Jacob MacDonald,Luke Kunin,Mario Ferraro,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-0.0,0.0
2,05:26,14:34,right,missed-shot,320,2,REG,-69.0,3.0,O,tip-in,8480051.0,11.0,14.0,high-and-wide-right,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1526,SJS,1.0,8479439.0,,,5,5,5v5,8480834.0,8481477.0,8479439.0,8479316.0,8479983.0,8480192.0,8481593.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Nico Sturm,Jacob MacDonald,Luke Kunin,Mario Ferraro,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,69.0,-3.0
2,05:40,14:20,right,shot-on-goal,321,2,REG,-54.0,-21.0,O,wrist,8480051.0,11.0,15.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1540,SJS,1.0,8479983.0,,,5,5,5v5,8480834.0,8481477.0,8479439.0,8479316.0,8479983.0,8480192.0,8481593.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Nico Sturm,Jacob MacDonald,Luke Kunin,Mario Ferraro,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,54.0,21.0
2,05:41,14:19,right,shot-on-goal,322,2,REG,-87.0,-18.0,O,wrist,8480051.0,11.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1541,SJS,1.0,8481477.0,,,5,5,5v5,8480834.0,8481477.0,8479439.0,8479316.0,8479983.0,8480192.0,8481593.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Nico Sturm,Jacob MacDonald,Luke Kunin,Mario Ferraro,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,87.0,18.0
2,06:01,13:59,right,giveaway,326,2,REG,88.0,-30.0,D,,,11.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1561,SJS,1.0,8479983.0,,,5,5,5v5,8480834.0,8479439.0,8479316.0,8479983.0,8475798.0,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Jacob MacDonald,Luke Kunin,Mario Ferraro,Mikael Granlund,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-88.0,30.0
2,06:04,13:56,right,shot-on-goal,327,2,REG,72.0,-15.0,O,backhand,8478406.0,12.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1564,MTL,0.0,8481058.0,,,5,5,5v5,8480834.0,8479439.0,8479316.0,8479983.0,8475798.0,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,Ty Emberson,Jacob MacDonald,Luke Kunin,Mario Ferraro,Mikael Granlund,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,72.0,-15.0
2,06:06,13:54,right,stoppage,328,2,REG,,,,,,12.0,16.0,goalie-stopped-after-sog,tv-timeout,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1566,,,,,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,06:06,13:54,right,faceoff,331,2,REG,69.0,-22.0,D,,,12.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1566,SJS,1.0,8475798.0,8480018.0,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,22.0
2,06:33,13:27,right,stoppage,332,2,REG,,,,,,12.0,16.0,offside,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1593,,,,,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,06:33,13:27,right,faceoff,335,2,REG,20.0,22.0,N,,,12.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1593,SJS,1.0,8476881.0,8483515.0,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-20.0,-22.0
2,06:48,13:12,right,hit,336,2,REG,-23.0,-39.0,N,,,12.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1608,MTL,0.0,8481540.0,8481537.0,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-23.0,-39.0
2,06:53,13:07,right,shot-on-goal,337,2,REG,74.0,-11.0,O,wrist,8478406.0,13.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1613,MTL,0.0,8483515.0,,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,74.0,-11.0
2,06:57,13:03,right,shot-on-goal,338,2,REG,83.0,-12.0,O,wrist,8478406.0,14.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1617,MTL,0.0,8481540.0,,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,83.0,-12.0
2,07:00,13:00,right,shot-on-goal,339,2,REG,78.0,16.0,O,wrist,8478406.0,15.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1620,MTL,0.0,8481540.0,,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,78.0,16.0
2,07:03,12:57,right,faceoff,343,2,REG,69.0,22.0,O,,,15.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1623,MTL,0.0,8477497.0,8481477.0,,5,5,5v5,8480834.0,8481477.0,8479439.0,8479316.0,8479983.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Ty Emberson,Nico Sturm,Jacob MacDonald,Luke Kunin,Mario Ferraro,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,69.0,22.0
2,07:03,12:57,right,stoppage,340,2,REG,,,,,,15.0,16.0,goalie-stopped-after-sog,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1623,,,,,,5,5,5v5,8480834.0,8481477.0,8479439.0,8479316.0,8479983.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Ty Emberson,Nico Sturm,Jacob MacDonald,Luke Kunin,Mario Ferraro,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
2,07:07,12:53,right,blocked-shot,344,2,REG,75.0,4.0,D,,,15.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1627,SJS,1.0,8482087.0,8480834.0,,5,5,5v5,8480834.0,8481477.0,8479439.0,8479316.0,8479983.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Ty Emberson,Nico Sturm,Jacob MacDonald,Luke Kunin,Mario Ferraro,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-75.0,-4.0
2,08:24,11:36,right,shot-on-goal,354,2,REG,91.0,-7.0,O,backhand,8478406.0,16.0,16.0,,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1704,MTL,0.0,8481593.0,,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8475798.0,8475848.0,8480018.0,8481618.0,8480192.0,8481593.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Mikael Granlund,Brendan Gallagher,Nick Suzuki,Alex Newhook,Johnathan Kovacevic,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,91.0,-7.0
2,08:26,11:34,right,stoppage,355,2,REG,,,,,,16.0,16.0,puck-frozen,,,,,0.0,1.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1706,,,,,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
